corp_ID,corp_name,schl_ID,schl_name,enrlmnt,year,type
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,155,2019,pr
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,444,2019,pr
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,340,2019,pr
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,199,2019,pr
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,455,2019,pr
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,158,2019,pr
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,174,2019,pr
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,151,2019,pr
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,202,2019,pr
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,137,2019,pr
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,376,2019,pr
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,135,2019,pr
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,124,2019,pr
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,469,2019,pr
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,57,2019,pr
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,137,2019,pr
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,141,2019,pr
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,52,2019,pr
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,107,2019,pr
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,306,2019,pr
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,90,2019,pr
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,149,2019,pr
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,191,2019,pr
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,226,2019,pr
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,39,2019,pr
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,46,2019,pr
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,198,2019,pr
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,99,2019,pr
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,247,2019,pr
9230,Lutheran Schools of Indiana,C270,Lutheran High School,225,2019,pr
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,216,2019,pr
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,101,2019,pr
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,214,2019,pr
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,146,2019,pr
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,26,2019,pr
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,157,2019,pr
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,144,2019,pr
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,77,2019,pr
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,129,2019,pr
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,164,2019,pr
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,137,2019,pr
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,266,2019,pr
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,401,2019,pr
9240,The Oaks Academy,C774,The Oaks Academy - Middle School,203,2019,pr
N/A,Independent Non-Public Schools,A119,Dana Christian School,12,2019,pr
N/A,Independent Non-Public Schools,A121,Riverview Adventist Christian Acad,15,2019,pr
N/A,Independent Non-Public Schools,A122,Illiana Christian High School,469,2019,pr
N/A,Independent Non-Public Schools,A149,Apogee School For The Gifted,2,2019,pr
N/A,Independent Non-Public Schools,A170,Blackhawk Christian Mdl/High Sch,348,2019,pr
N/A,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,430,2019,pr
N/A,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,125,2019,pr
N/A,Independent Non-Public Schools,A249,Central Christian School,162,2019,pr
N/A,Independent Non-Public Schools,A260,Aboite Christian School,33,2019,pr
N/A,Independent Non-Public Schools,A275,Crossroad Child & Family Services,60,2019,pr
N/A,Independent Non-Public Schools,A307,Horizon Christian Academy,204,2019,pr
N/A,Independent Non-Public Schools,A352,Gateway Woods School,2,2019,pr
N/A,Independent Non-Public Schools,A405,North Star Montessori School,18,2019,pr
N/A,Independent Non-Public Schools,A450,Columbus Christian School Inc,227,2019,pr
N/A,Independent Non-Public Schools,A480,James E Davis School,29,2019,pr
N/A,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,80,2019,pr
N/A,Independent Non-Public Schools,A740,Lakewood Park Christian School,582,2019,pr
N/A,Independent Non-Public Schools,A746,Heritage Hall Christian School,191,2019,pr
N/A,Independent Non-Public Schools,A875,Clinton Christian School,205,2019,pr
N/A,Independent Non-Public Schools,A990,Elkhart Christian Academy,511,2019,pr
N/A,Independent Non-Public Schools,B009,The Crossing Educational Center,878,2019,pr
N/A,Independent Non-Public Schools,B015,Bethany Christian School,274,2019,pr
N/A,Independent Non-Public Schools,B045,Christian Academy of Indiana,807,2019,pr
N/A,Independent Non-Public Schools,B085,Covington Christian School,58,2019,pr
N/A,Independent Non-Public Schools,B118,Kinwell Academy Inc,34,2019,pr
N/A,Independent Non-Public Schools,B136,The King's Academy,159,2019,pr
N/A,Independent Non-Public Schools,B145,Lakeview Christian School Inc,179,2019,pr
N/A,Independent Non-Public Schools,B160,Eman Schools,332,2019,pr
N/A,Independent Non-Public Schools,B161,Fishers Christian Academy,65,2019,pr
N/A,Independent Non-Public Schools,B167,Paddock View Residential Center,30,2019,pr
N/A,Independent Non-Public Schools,B190,Indiana Academy,115,2019,pr
N/A,Independent Non-Public Schools,B233,Transitions Academy,62,2019,pr
N/A,Independent Non-Public Schools,B248,Legacy Christian School,242,2019,pr
N/A,Independent Non-Public Schools,B290,Bethesda Christian School,304,2019,pr
N/A,Independent Non-Public Schools,B295,Kingsway Christian School,398,2019,pr
N/A,Independent Non-Public Schools,B299,Legacy Learning Center,142,2019,pr
N/A,Independent Non-Public Schools,B302,Universal School of Plainfield,72,2019,pr
N/A,Independent Non-Public Schools,B455,Sandy Creek Christian Academy,118,2019,pr
N/A,Independent Non-Public Schools,B469,Covenant Christian High School,112,2019,pr
N/A,Independent Non-Public Schools,B470,DeMotte Christian School,289,2019,pr
N/A,Independent Non-Public Schools,B483,Jay County Christian Academy,78,2019,pr
N/A,Independent Non-Public Schools,B493,Christian Academy of Madison,152,2019,pr
N/A,Independent Non-Public Schools,B557,Pierceton Woods Academy,38,2019,pr
N/A,Independent Non-Public Schools,B562,Southwest IN Regional Youth Vlg,38,2019,pr
N/A,Independent Non-Public Schools,B595,Lakeland Christian Academy,140,2019,pr
N/A,Independent Non-Public Schools,B600,Warsaw Christian School,167,2019,pr
N/A,Independent Non-Public Schools,B725,Howe School,82,2019,pr
N/A,Independent Non-Public Schools,B748,Faith Academy,59,2019,pr
N/A,Independent Non-Public Schools,B764,Avicenna Academy,59,2019,pr
N/A,Independent Non-Public Schools,B771,Crown Point Christian School,731,2019,pr
N/A,Independent Non-Public Schools,B806,Ambassador Christian Academy,195,2019,pr
N/A,Independent Non-Public Schools,B815,Calumet Christian School,151,2019,pr
N/A,Independent Non-Public Schools,B821,Indiana Horizon Academy,47,2019,pr
N/A,Independent Non-Public Schools,B915,Mizpah Seventh-Day Adventist Acad,3,2019,pr
N/A,Independent Non-Public Schools,B951,Morning Star Academy,64,2019,pr
N/A,Independent Non-Public Schools,C020,Highland Christian School,361,2019,pr
N/A,Independent Non-Public Schools,C130,Saint Paul Lutheran School,94,2019,pr
N/A,Independent Non-Public Schools,C175,Indiana Christian Academy,281,2019,pr
N/A,Independent Non-Public Schools,C215,Cross Street Christian School,36,2019,pr
N/A,Independent Non-Public Schools,C223,Delaware Christian Academy,17,2019,pr
N/A,Independent Non-Public Schools,C225,Liberty Christian School,212,2019,pr
N/A,Independent Non-Public Schools,C226,Liberty Christian Elementary,271,2019,pr
N/A,Independent Non-Public Schools,C250,Anderson Christian School,46,2019,pr
N/A,Independent Non-Public Schools,C257,Damar Academy,31,2019,pr
N/A,Independent Non-Public Schools,C271,Curtis Wilson Primary School,106,2019,pr
N/A,Independent Non-Public Schools,C275,Heritage Christian School,1273,2019,pr
N/A,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,116,2019,pr
N/A,Independent Non-Public Schools,C282,Horizon Christian School,266,2019,pr
N/A,Independent Non-Public Schools,C323,Basic Prep Academy,5,2019,pr
N/A,Independent Non-Public Schools,C325,Suburban Christian School,301,2019,pr
N/A,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,94,2019,pr
N/A,Independent Non-Public Schools,C375,Traders Point Christian Academy,584,2019,pr
N/A,Independent Non-Public Schools,C396,Burge Terrace Christian School,89,2019,pr
N/A,Independent Non-Public Schools,C455,Indianapolis Junior Academy,94,2019,pr
N/A,Independent Non-Public Schools,C475,Hasten Hebrew Acad Of Indianapolis,129,2019,pr
N/A,Independent Non-Public Schools,C495,Colonial Christian School,211,2019,pr
N/A,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,48,2019,pr
N/A,Independent Non-Public Schools,C514,Crosspointe Christian Academy,244,2019,pr
N/A,Independent Non-Public Schools,C527,Covenant Christian High School,365,2019,pr
N/A,Independent Non-Public Schools,C561,Trinity Christian School,187,2019,pr
N/A,Independent Non-Public Schools,C563,Shepherd Community Academy,121,2019,pr
N/A,Independent Non-Public Schools,C575,Central Christian Academy,205,2019,pr
N/A,Independent Non-Public Schools,C580,Calvary Christian School,219,2019,pr
N/A,Independent Non-Public Schools,C589,The Independence Academy,29,2019,pr
N/A,Independent Non-Public Schools,C628,MTI School of Knowledge,290,2019,pr
N/A,Independent Non-Public Schools,C677,International Sch of IN HS (9-12),173,2019,pr
N/A,Independent Non-Public Schools,C679,Indianapolis Southside Christian,28,2019,pr
N/A,Independent Non-Public Schools,C690,Capitol City SDA Church School,29,2019,pr
N/A,Independent Non-Public Schools,C699,TP Schools,272,2019,pr
N/A,Independent Non-Public Schools,C791,School for Community Learning,67,2019,pr
N/A,Independent Non-Public Schools,C905,Adventist Christian Elementary,13,2019,pr
N/A,Independent Non-Public Schools,C910,Covenant Christian School,85,2019,pr
N/A,Independent Non-Public Schools,C927,Lighthouse Christian Academy,262,2019,pr
N/A,Independent Non-Public Schools,C933,Clear Creek Christian School,99,2019,pr
N/A,Independent Non-Public Schools,C940,Tabernacle Christian School,331,2019,pr
N/A,Independent Non-Public Schools,C965,Mooresville Christian Academy,194,2019,pr
N/A,Independent Non-Public Schools,C966,Greenwood Christian Academy,512,2019,pr
N/A,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,47,2019,pr
N/A,Independent Non-Public Schools,D073,Victory Christian Academy,304,2019,pr
N/A,Independent Non-Public Schools,D080,Portage Christian School,257,2019,pr
N/A,Independent Non-Public Schools,D158,North Liberty Christian School,30,2019,pr
N/A,Independent Non-Public Schools,D189,Covenant Christian School,150,2019,pr
N/A,Independent Non-Public Schools,D195,South Bend Hebrew Day School,175,2019,pr
N/A,Independent Non-Public Schools,D196,Bais Yaakov High School of Indiana,22,2019,pr
N/A,Independent Non-Public Schools,D217,Trinity School At Greenlawn,248,2019,pr
N/A,Independent Non-Public Schools,D249,New Vision Christian Academy,25,2019,pr
N/A,Independent Non-Public Schools,D281,Yeshiva of South Bend,8,2019,pr
N/A,Independent Non-Public Schools,D300,South Bend Jr Academy School,38,2019,pr
N/A,Independent Non-Public Schools,D305,Community Baptist Christian School,151,2019,pr
N/A,Independent Non-Public Schools,D310,Granger Christian School,262,2019,pr
N/A,Independent Non-Public Schools,D315,Michiana Christian Academy,48,2019,pr
N/A,Independent Non-Public Schools,D329,Grace Christian Academy Inc,112,2019,pr
N/A,Independent Non-Public Schools,D440,Lafayette Christian School,278,2019,pr
N/A,Independent Non-Public Schools,D451,T. C. Harris School,107,2019,pr
N/A,Independent Non-Public Schools,D452,Faith Christian School,618,2019,pr
N/A,Independent Non-Public Schools,D485,Evansville Christian School,705,2019,pr
N/A,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,220,2019,pr
N/A,Independent Non-Public Schools,D525,Evansville Day School,277,2019,pr
N/A,Independent Non-Public Schools,D725,Holy Cross School,123,2019,pr
N/A,Independent Non-Public Schools,D748,Terre Haute Adventist School,15,2019,pr
N/A,Independent Non-Public Schools,D862,Community Christian School,117,2019,pr
N/A,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,56,2019,pr
N/A,Independent Non-Public Schools,D907,T.R.O.Y. Center,41,2019,pr
N/A,Independent Non-Public Schools,D912,Al Haqq Foundation Academy,27,2019,pr
N/A,Independent Non-Public Schools,D913,Israel School of Excellence,45,2019,pr
N/A,Independent Non-Public Schools,D917,World Changers School of the Arts,6,2019,pr
N/A,Independent Non-Public Schools,D918,Alyssum Montessori School,22,2019,pr
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,403,2020,pr
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,380,2020,pr
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua,254,2020,pr
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,193,2020,pr
9200,Archdiocese of Indianapolis,A575,Our Lady Of Providence High School,364,2020,pr
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,147,2020,pr
9200,Archdiocese of Indianapolis,A690,Saint Mary School,73,2020,pr
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,154,2020,pr
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,279,2020,pr
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,126,2020,pr
9200,Archdiocese of Indianapolis,B050,Holy Family School,261,2020,pr
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual School,334,2020,pr
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,284,2020,pr
9200,Archdiocese of Indianapolis,B095,Saint Michael School,189,2020,pr
9200,Archdiocese of Indianapolis,B265,Saint Michael School,135,2020,pr
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,104,2020,pr
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,459,2020,pr
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,219,2020,pr
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,135,2020,pr
9200,Archdiocese of Indianapolis,B505,Shawe Memorial High School,178,2020,pr
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,253,2020,pr
9200,Archdiocese of Indianapolis,B515,Saint Mary School,223,2020,pr
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,179,2020,pr
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,300,2020,pr
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,407,2020,pr
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,159,2020,pr
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,375,2020,pr
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,232,2020,pr
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,518,2020,pr
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,501,2020,pr
9200,Archdiocese of Indianapolis,C305,Saint Mark School,433,2020,pr
9200,Archdiocese of Indianapolis,C310,Saint Roch School,266,2020,pr
9200,Archdiocese of Indianapolis,C320,Roncalli High School,1121,2020,pr
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,387,2020,pr
9200,Archdiocese of Indianapolis,C435,Saint Luke School,561,2020,pr
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,409,2020,pr
9200,Archdiocese of Indianapolis,C445,Saint Monica School,397,2020,pr
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,412,2020,pr
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,228,2020,pr
9200,Archdiocese of Indianapolis,C585,Christ The King School,328,2020,pr
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,148,2020,pr
9200,Archdiocese of Indianapolis,C595,Holy Cross Central School,188,2020,pr
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,392,2020,pr
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,215,2020,pr
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,278,2020,pr
9200,Archdiocese of Indianapolis,C623,Providence Cristo Rey High School,196,2020,pr
9200,Archdiocese of Indianapolis,C625,Central Catholic School,248,2020,pr
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,348,2020,pr
9200,Archdiocese of Indianapolis,C650,St Michael The Archangel School,348,2020,pr
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,284,2020,pr
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,635,2020,pr
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,339,2020,pr
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,192,2020,pr
9200,Archdiocese of Indianapolis,C700,Cathedral High School,1049,2020,pr
9200,Archdiocese of Indianapolis,C705,Bishop Chatard High School,704,2020,pr
9200,Archdiocese of Indianapolis,C710,Scecina Memorial High School,408,2020,pr
9200,Archdiocese of Indianapolis,C715,Cardinal Ritter High School,634,2020,pr
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,195,2020,pr
